APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Longitude,Latitude,Property on Map,Zip Codes
2156027101,1/21/2019,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.53906,34.17462,POINT (-118.53906 34.17462),19339
2257019110,1/10/2019,Single Family,5460  WHITE OAK,LOS ANGELES,CA,91436,5,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.51815,34.17036,POINT (-118.51815000000002 34.17036),4286
2168017083,1/9/2019,Single Family,5265 N ELVIRA ROAD,LOS ANGELES,CA,91364,3,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.60275,34.1648,POINT (-118.60275000000001 34.1648),19346
2272005016,1/2/2019,Single Family,3859 N SHERWOOD PL,LOS ANGELES,CA,91423,4,Celink,Daniel Stack,866-727-4303,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.43621,34.14136,POINT (-118.43621000000002 34.14136),19736
2660010164,1/8/2019,Single Family,10024 N HALBRENT AVE,LOS ANGELES,CA,91345,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.466,34.25266,POINT (-118.466 34.25266),19330
2611042010,1/21/2019,Single Family,15276 W GOLDEN CT,LOS ANGELES,CA,91342,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.46572,34.29405,POINT (-118.46572 34.29405),18912
2108036019,1/24/2019,Single Family,20762 W INGOMAR ST,LOS ANGELES,CA,91306,3,Citimortgage,Philip Boroda,818-728-3944,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.58622,34.21186,POINT (-118.58622 34.21186),4282
2506034117,1/21/2019,Single Family,12580 N SAN FERNANDO RD,SYLMAR,CA,91342,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.4577,34.2988,POINT (-118.4577 34.2988),18912
2315002021,1/21/2019,Single Family,7742 N BAKMAN AVE,LOS ANGELES,CA,91352,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.37779,34.21146,POINT (-118.37779 34.21146),19335
2530010026,2/22/2019,Single Family,11632 W KAGEL CANYON ST,LOS ANGELES,CA,91342,7,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.38546,34.27683,POINT (-118.38546000000001 34.27683),18912
2532010067,1/1/2019,Single Family,12345 W STONEGATE RD,LOS ANGELES,CA,91331,7,US BANK NA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.40066,34.28041,POINT (-118.40066 34.28041),18912
2356030035,1/14/2019,Single Family,12321 W RIVERSIDE DR,LOS ANGELES,CA,91607,2,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.40138,34.15779,POINT (-118.40138 34.15779),8890
2287008033,1/28/2019,Single Family,3652 N HAYVENHURST AVE,LOS ANGELES,CA,91436,5,Bank of America,VPR Department,800-669-2443,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.497,34.13746,POINT (-118.497 34.13746),19737
2263038084,3/8/2019,Single Family,14807 W OTSEGO ST,LOS ANGELES,CA,91403,4,Mr. Cooper LLC,Paula Acosta,800-468-1743,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,-118.45554,34.16316,POINT (-118.45554000000001 34.16316),19732
2260010015,1/1/2019,Single Family,4910 N LIBBIT AVE,LOS ANGELES,CA,91436,5,"The Bank of New York Mellon, fka, The Bank of New York C/O Select Portfolio Servicing",N/A N/A,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.48783,34.15882,POINT (-118.48783 34.15882),19737
2023024005,2/25/2019,Single Family,22259 W VALERIO ST,LOS ANGELES,CA,91303,3,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.61235,34.2045,POINT (-118.61235 34.2045),4278
2368011025,1/21/2019,Single Family,4138 N TROOST AVE,LOS ANGELES,CA,91604,2,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.38638,34.14388,POINT (-118.38638 34.14388),8492
2533006033,1/3/2019,Single Family,13041 W FILMORE ST,LOS ANGELES,CA,91331,7,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.41694,34.27532,POINT (-118.41694 34.27532),18907
2582005026,2/8/2019,Single Family,13914 N FENTON AVE,LOS ANGELES,CA,91342,7,U.S. Bank/RMAC/2016-CTT,Rushmore Loan Management,310-777-6375,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,-118.43913,34.32524,POINT (-118.43913 34.32524),18912
2329020009,1/17/2019,Single Family,6728 N VARNA AVE,LOS ANGELES,CA,91401,2,"SETERUS, INC",Property Preservation,877-735-3637,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,-118.42457,34.19291,POINT (-118.42457000000002 34.19291),19729
2156025108,1/17/2019,Single Family,18645  HATTERAS,TARZANA,CA,91356,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.54006,34.17724,POINT (-118.54005999999998 34.17724),19339
2184054008,1/3/2019,Single Family,4025 N ROCK HAMPTON DR,LOS ANGELES,CA,91356,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.53669,34.1442,POINT (-118.53669 34.1442),19339
2543029001,1/21/2019,Single Family,10349 W SIESTA DR,LOS ANGELES,CA,91040,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.35643,34.24935,POINT (-118.35643 34.24935),3221
2505018040,3/15/2019,Single Family,12879 N DE GARMO AVE,LOS ANGELES,CA,91342,7,Celink,Cory Daggett,866-654-0020,J & J Board Ups,Javier Ortiz,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.44918,34.30443,POINT (-118.44918 34.30443),18912
2420014009,1/1/2019,Single Family,4825 N SANCOLA AVE,LOS ANGELES,CA,91601,4,Wells Fargo Bank co select portfolio servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.35409,34.15844,POINT (-118.35409000000001 34.15844),8488
2108035025,1/7/2019,Single Family,20722 W STAGG ST,LOS ANGELES,CA,91306,3,RUSHMORE LOAN MGMT SERVICES,ENRIQUE OROZCO,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.58493,34.21108,POINT (-118.58493 34.21108),4282
2621006028,3/6/2019,Single Family,13649 W GARBER ST,LOS ANGELES,CA,91331,6,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.43055,34.24823,POINT (-118.43055 34.24823),18907
2303019067,1/10/2019,Single Family,12960 W YERBA ST,LOS ANGELES,CA,91605,2,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.41647,34.21133,POINT (-118.41647 34.21133),8888
2227001047,1/29/2019,Single Family,7337 N BALBOA BLVD,LOS ANGELES,CA,91406,6,Federal National Mortgage Association,Aileen Cabalu,626-396-5100,Sentinel Property Preservation,Hollie Poboy,375  S State ST  Clearfield UT 84015,801-902-6764,-118.50139,34.20392,POINT (-118.50139000000001 34.20392),19734
2156027170,1/1/2019,Single Family,18555 W COLLINS ST,TARZANA,CA,91356,3,Wells Fargo Bank c/o Select Portfolio Servicing,N/A N/A,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,-118.53906,34.17462,POINT (-118.53906 34.17462),19339
2617004047,1/23/2019,Single Family,14014 W FILMORE ST,LOS ANGELES,CA,91331,6,ABS REO Trust c/o Select Portfolio Servicing,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.43886,34.25899,POINT (-118.43886 34.25899),18907
2615003020,2/28/2019,Single Family,11019 N BURNET AVE,LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.4608,34.27009,POINT (-118.46080000000002 34.27009),19330
2226021017,1/17/2019,Single Family,16752 W KELSLOAN ST,LOS ANGELES,CA,91406,6,Specialized Loan Servicing LLC,n/a n/a,800-842-7654,NULL,NULL,,NULL,-118.49843,34.20547,POINT (-118.49843000000001 34.20547),19734
2534026023,1/14/2019,Multi-Family,11155 N HERRICK AVE,PACOIMA,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.41642,34.27238,POINT (-118.41642 34.27238),18907
2034002007,2/20/2019,Single Family,24000 W VANOWEN ST,LOS ANGELES,CA,91307,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Asset Foreclosure Services,Asset Services,22837   Ventura blvd  Woodland Hills CA 91364,877-338-3791,-118.64869,34.19352,POINT (-118.64869000000002 34.19352),4283
2615024006,3/7/2019,Single Family,14752 W JAGUAR ST,LOS ANGELES,CA,91345,7,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.45408,34.26652,POINT (-118.45408 34.26652),19330
2651001148,1/1/2019,Single Family,15007 W NORDHOFF ST,LOS ANGELES,CA,91343,7,Wells Fargo Bank NA c/o Select Portfolio Servicing,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.45916,34.23775,POINT (-118.45916 34.23775),18914
2245029018,1/11/2019,Single Family,14117 W EMELITA ST,VAN NUYS,CA,91401,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.44071,34.17677,POINT (-118.44071 34.17677),19729
2005004027,3/20/2019,Single Family,8494 N CARLA LANE,LOS ANGELES,CA,93063,12,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Asset Foreclosure Services,Asset Services,22837   Ventura blvd  Woodland Hills CA 91364,877-338-3791,-118.63119,34.2248,POINT (-118.63119 34.2248),4279
2602013016,1/4/2019,Single Family,17249 W TENNYSON PL,LOS ANGELES,CA,91344,12,"Aspen Properties Group, LLC",Stephen Gryglewski,800-326-5799,"U.S. Best Repair Service, Inc.",Michelle Parsi,2004   McGaw AVE  Irvine CA 92614,714-599-7730,-118.50991,34.30359,POINT (-118.50991 34.30359),19329
2114003210,3/7/2019,Single Family,20213 W KESWICK ST,LOS ANGELES,CA,91306,3,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.57351,34.20965,POINT (-118.57350999999998 34.20965),4282
2654026051,1/7/2019,Single Family,8333 N COLUMBUS AVE,LOS ANGELES,CA,91343,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.46562,34.22235,POINT (-118.46561999999999 34.22235),18914
2536019009,1/15/2019,Single Family,10923 N JAMIE AVE,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.40514,34.26838,POINT (-118.40514 34.26838),18907
2645003024,1/31/2019,Single Family,13842 W CARL ST,LOS ANGELES,CA,91331,6,West Coast Servicing Inc.,Lissy Lex,866-574-2001,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.43488,34.25391,POINT (-118.43488000000002 34.25391),18907
2126024037,2/15/2019,Single Family,6845 N AMIGO AVE,LOS ANGELES,CA,91335,3,Hal Sears/Marvin Oishi,Hal Sears,949-230-0938,NULL,NULL,,NULL,-118.53874,34.19528,POINT (-118.53874 34.19528),18909
2304018015,1/26/2019,Single Family,8048 N MORSE AVE,LOS ANGELES,CA,91605,2,Bank of America,VPR Department,800-669-2443,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.41619,34.21736,POINT (-118.41619000000001 34.21736),8888
2527002019,1/1/2019,Single Family,11853 N CHADRON AVE,LOS ANGELES,CA,91331,7,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.41621,34.28535,POINT (-118.41621000000002 34.28535),18907
2536010212,3/25/2019,Single Family,11233 N BORDEN AVE,LOS ANGELES,CA,91331,7,Deutsche Bank National Trust c/o Select Portfolio Servicing,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.4062,34.2737,POINT (-118.4062 34.2737),18907
2153036001,1/3/2019,Single Family,6201 N PENFIELD AVE,LOS ANGELES,CA,91367,3,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.56776,34.18203,POINT (-118.56776 34.18203),19347
2524014036,1/21/2019,Single Family,13377 W BROWNELL ST,LOS ANGELES,CA,91340,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,-118.42433,34.28445,POINT (-118.42433000000001 34.28445),18910
2259007017,1/1/2019,Single Family,16651 W LA MAIDA ST,LOS ANGELES,CA,91436,5,US-BANK National Association,Jessica Vanella,612-973-2749,Advantage Conveyance,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.4962,34.16199,POINT (-118.4962 34.16199),19737
2151038040,2/21/2019,Single Family,20650 W CLARK ST,LOS ANGELES,CA,91367,3,GLENDALE FEDERAL CREDIT UNION,CREDIT RECOVERY,818-548-3976,NULL,NULL,,NULL,-118.58181,34.16896,POINT (-118.58181 34.16896),19347
2604008020,1/8/2019,Single Family,15869 W LARKSPUR ST,LOS ANGELES,CA,91342,7,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.47725,34.30376,POINT (-118.47725 34.30376),18912
2629028026,1/7/2019,Single Family,9158 N MOREHART AVE,LOS ANGELES,CA,91331,6,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.40952,34.23626,POINT (-118.40952 34.23626),18907
2359013003,1/16/2019,Single Family,4947 N VARNA AVE,LOS ANGELES,CA,91423,4,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.42482,34.16084,POINT (-118.42481999999998 34.16084),19736
2162018063,3/13/2019,Single Family,5330  ZELZAH,LOS ANGELES,CA,91316,5,Mr. Cooper LLC,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.52186,34.16798,POINT (-118.52186 34.16798),4286
2316011037,1/3/2019,Single Family,7503 N CAMELLIA AVE,LOS ANGELES,CA,91605,2,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,-118.38246,34.20684,POINT (-118.38246 34.20684),8888
2222003007,1/8/2019,Single Family,7811 N LANGDON AVE,VAN NUYS,CA,91406,6,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Remedy Field Services, Inc",Aaron Davitian,15615   Alton PKWY 450 Irvine CA 92618,619-862-0918,-118.46971,34.21238,POINT (-118.46971 34.21238),19734
2666012005,3/7/2019,Single Family,15934 W KALISHER ST,LOS ANGELES,CA,91344,12,US Bank NA as Trustee for LSF9 Master Participation Trust,Tannis Stoops,404-655-9334,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,-118.47926,34.27715,POINT (-118.47926000000001 34.27715),19329
2559015036,2/22/2019,Single Family,10234 N WHITEGATE LANE,LOS ANGELES,CA,91040,7,Kb Holdings,Greg Mkrchyan,818-339-6166,JJ Board ups,Javier Ortiz,485  S Rall Ave  Bassett CA 91746,888-310-1506,-118.30482,34.25516,POINT (-118.30482000000002 34.25516),3221
2570015009,1/14/2019,Single Family,6524 W OLCOTT ST,LOS ANGELES,CA,91042,7,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.27432,34.24939,POINT (-118.27432 34.24939),3222
2239022018,1/22/2019,Single Family,13800 W BESSEMER ST,LOS ANGELES,CA,91401,2,Quicken Loan Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.43368,34.18112,POINT (-118.43368000000001 34.18112),19729
2531026025,1/3/2019,Single Family,11654 N GLADSTONE AVE,LOS ANGELES,CA,91342,7,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS-Bron,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,813-387-8306,-118.39714,34.28212,POINT (-118.39714000000001 34.28212),18912
2405010002,1/10/2019,Single Family,10046 W KESWICK ST,LOS ANGELES,CA,91352,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,-118.35028,34.21058,POINT (-118.35028 34.21058),19335
2668018005,3/20/2019,Single Family,10431 N GAYNOR AVE,LOS ANGELES,CA,91344,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,-118.48059,34.26019,POINT (-118.48059 34.26019),19329
2310002003,3/27/2019,Single Family,8212 N LAUREL CANYON BLVD,LOS ANGELES,CA,91605,6,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,Assero Services LLC,Dennis Gierula,10   Canal ST FL 1 Bristol PA 19007,866-832-1711,-118.39632,34.21985,POINT (-118.39632000000002 34.21985),8888
2620010011,1/15/2019,Single Family,10522 N CAYUGA AVE,LOS ANGELES,CA,91331,7,Selene Finance - Jefferson Office,Eric Moore,877-338-3791,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,-118.42455,34.26142,POINT (-118.42454999999998 34.26142),18907
2171007016,1/15/2019,Single Family,21635 W ARCOS DR,LOS ANGELES,CA,91364,3,Bayview Loan Servicing Jefferson,Eric Moore,877-338-3791,M&M Mortgage Services Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,-118.60096,34.15487,POINT (-118.60096 34.15487),19346
2136025004,1/11/2019,Single Family,20318 W GILMORE ST,LOS ANGELES,CA,91306,3,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.57609,34.18902,POINT (-118.57609 34.18902),4282
2647024018,1/29/2019,Single Family,10047 N BORDEAUX AVE,LOS ANGELES,CA,91331,6,"VILLAGE CAPITAL &  INVESTMENT, LLC",RICHARD FIKE,847-550-7497,Los Angeles County Property Preservation,Eddie Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.44608,34.25345,POINT (-118.44608000000001 34.25345),18907
2501003054,1/30/2019,Single Family,15520 N MONTE ST,LOS ANGELES,CA,91342,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,-118.46881,34.31635,POINT (-118.46881 34.31635),18912
2265001037,3/18/2019,Single Family,4558 N WILLIS AVE,LOS ANGELSE,CA,91423,4,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,-118.4551,34.15381,POINT (-118.4551 34.15381),19732
2536003023,1/2/2019,Single Family,12872 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,Celink,Daniel Stack,866-727-4303,Red A Ranch,Robert Buchanan,132  N Pine ST A San Gabriel CA 91775,626-287-4431,-118.41357,34.27209,POINT (-118.41357 34.27209),18907
2228007014,3/21/2019,Single Family,7237 N ANATOLA AVE,LOS ANGELES,CA,91406,6,Mr. Cooper LLC,Paula Acosta,800-468-1743,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.5151,34.20248,POINT (-118.51509999999999 34.20248),19734
2348003003,1/1/2019,Single Family,5542 N RADFORD AVE,LOS ANGELES,CA,91607,2,HSBC BANK USA co SELECT PORTFOLIO SERVICING,SELECT SERVICING,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.392,34.17157,POINT (-118.39200000000001 34.17157),8890
2555014023,1/24/2019,Single Family,10834 N PARR AVE,LOS ANGELES,CA,91040,7,Franklin Credit Management Corp,DK Knight,201-604-1800,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.31302,34.26608,POINT (-118.31302000000001 34.26608),3221
