APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,Property on Map,Zip Codes
5443030028,11/18/2018,Vacant Residential,1908 W MODJESKA ST,LOS ANGELES,CA,90039,13,HARLAN HELVEY,HARLAN HELVEY,310-545-6776,NULL,NULL,,NULL,"1908 W MODJESKA ST
LOS ANGELES, CA 90039
(34.097304, -118.249145)",23670
5113033001,11/20/2018,Non-Residential,4151 S SAN PEDRO PL,LOS ANGELES,CA,90011,9,M&T Bank,Eric Moore,877-338-3791,Safeguard,Ryan Sabo,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,"4151 S SAN PEDRO PL
LOS ANGELES, CA 90011
(34.007924, -118.27005)",22727
2148004003,10/19/2018,Single Family,6758 N IRONDALE AVE,LOS ANGELES,CA,91306,3,LAKEVIEW LOAN SERVICING,Cassie Justice,757-955-8014,First Allegiance,Registration Department,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,"6758 N IRONDALE AVE
LOS ANGELES, CA 91306
(34.193213, -118.58484)",4282
5467028005,8/28/2018,Single Family,222 N AVENUE 49,LOS ANGELES,CA,90042,1,"U.S. BANK, NA AS LEGAL TITLE TRUSTEE c/o Truman Capital Advisors",see TDUS,310-777-6375,"The Harvey Group, Inc.",Joyce Essex Harvey,301  N Canon DR E Beverly HIlls CA 90210,310-777-6375,"222 N AVENUE 49
LOS ANGELES, CA 90042
(34.105174, -118.204591)",23673
5041024021,11/6/2018,Multi-Family,1724 1/2 W 37TH ST,LOS ANGELES,CA,90018,8,"Cenlar FSB,",Tina Santos,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"1724 1/2 W 37TH ST
LOS ANGELES, CA 90018
(34.021062, -118.309697)",23079
6004031018,10/19/2018,Multi-Family,5911 S ESTRELLA AVE,LOS ANGELES,CA,90044,9,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"5911 S ESTRELLA AVE
LOS ANGELES, CA 90044
(33.987271, -118.284854)",23675
5486009021,11/21/2018,Non-Residential,6645 N FIGUEROA ST,LOS ANGELES,CA,90042,14,"Cardenas Three, LLC",Coby Halavais,949-305-8901,NULL,NULL,,NULL,"6645 N FIGUEROA ST
LOS ANGELES, CA 90042
(34.123348, -118.185203)",23673
2601028035,11/6/2018,Single Family,12006 N HIGHWATER ROAD,LOS ANGELES,CA,91344,12,Save on Management,Sam Thukral,818-371-0241,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"12006 N HIGHWATER ROAD
LOS ANGELES, CA 91344
(34.289339, -118.519211)",19329
6032007016,10/11/2018,Single Family,842 W 82ND ST,LOS ANGELES,CA,90044,8,OCWEN LOAN SERVICING,PROP REGISTRATION DEPARTMENT,319-236-5249,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"842 W 82ND ST
LOS ANGELES, CA 90044
(33.964273, -118.288657)",23675
2233013008,1/1/2018,Single Family,6438 N GLORIA AVE,VAN NUYS,CA,91406,6,"Deutsche Bank, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,"6438 N GLORIA AVE
VAN NUYS, CA 91406
(34.18781, -118.47929)",19734
2526025018,11/5/2018,Single Family,11600 N ORCAS AVE,LOS ANGELES,CA,91342,7,James Agnew,james Agnew,864-534-1616,western Fidelity,angela mijares,1222   crenshaw BLVD  torrance CA 90501,310-212-9700,"11600 N ORCAS AVE
LOS ANGELES, CA 91342
(34.280733, -118.368224)",18912
5155021010,1/5/2018,Multi-Family,354 1/2 S BENTON WAY,LOS ANGELES,CA,90057,1,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"354 1/2 S BENTON WAY
LOS ANGELES, CA 90057
(34.065729, -118.280288)",24352
4107014042,10/10/2018,Single Family,7940 S FLIGHT AVE,LOS ANGELES,CA,90045,11,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"7940 S FLIGHT AVE
LOS ANGELES, CA 90045
(33.964285, -118.387386)",23676
5019005021,10/11/2018,Multi-Family,854 W 42ND ST,LOS ANGELES,CA,90037,9,GMAC MORTGAGE LLC,SEE TDUS,310-777-6375,First Allegiance,Registration Department,5716   Corsa AVE 110 Westlake Village CA 91362,888-727-6303,"854 W 42ND ST
LOS ANGELES, CA 90037
(34.007366, -118.288752)",23668
5177008019,10/22/2018,Multi-Family,2521 E GANAHL ST,LOS ANGELES,CA,90033,14,HOME POINT FINANCIAL CORPORATION,Property Preservation,877-272-2149,SO CAL INSPECTORS,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,877-242-2149,"2521 E GANAHL ST
LOS ANGELES, CA 90033
(34.05249, -118.200124)",23450
6031032012,9/25/2018,Single Family,244 W 82ND ST,LOS ANGELES,CA,90003,9,Penny Mac Loan Service,Jennifer Gordon,818-878-8411,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"244 W 82ND ST
LOS ANGELES, CA 90003
(33.965059, -118.277629)",22352
5454022004,7/17/2018,Single Family,1011 N ISABEL ST,LOS ANGELES,CA,90065,1,SETERUS,PROPERY PRESERVATION,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,"1011 N ISABEL ST
LOS ANGELES, CA 90065
(34.095273, -118.222183)",24030
4238022005,1/15/2018,Multi-Family,2002 S PACIFIC AVE,VENICE,CA,90291,11,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"2002 S PACIFIC AVE
VENICE, CA 90291
(33.985329, -118.470359)",25073
4369004022,10/5/2018,Single Family,1153 N ROSCOMARE RD,LOS ANGELES,CA,90077,5,"5 AIF Sycamore2, LLC",California Specialists,714-283-2182,Cyprexx,Cyprexx Cyprexx,525   Grand Recency BLVD  Branden FL 33510,813-571-4426,"1153 N ROSCOMARE RD
LOS ANGELES, CA 90077
(34.091091, -118.461861)",24037
2101005008,11/1/2018,Single Family,17738 W LANARK ST,LOS ANGELES,CA,91335,12,Reverse Mortgage Solutions,Josefina Scott,832-616-5907,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,"17738 W LANARK ST
LOS ANGELES, CA 91335
(34.217984, -118.520212)",18909
5462018007,12/17/2018,Single Family,2242 W LOVELAND DR,LOS ANGELES,CA,90065,1,Champion Mortgage,Jennifer Hathaway,972-894-2950,Empress Mortgage Services,Elizabeth Trujillo,11030   Arrow Route  102 Rancho Cucamoga CA 91730,909-481-1100,"2242 W LOVELAND DR
LOS ANGELES, CA 90065
(34.111502, -118.224188)",24030
2341019008,1/5/2018,Single Family,12804 W HATTERAS ST,LOS ANGELES,CA,91607,2,Specialized Loan Servicing LLC,n/a n/a,800-842-7654,NULL,NULL,,NULL,"12804 W HATTERAS ST
LOS ANGELES, CA 91607
(34.17577, -118.411846)",8890
2407010013,11/6/2018,Single Family,10425 W LANARK ST,LOS ANGELES,CA,91352,2,US Bank National Association,Legal Dept,646-844-9693,BSI Financial,Registrations Dept,5716   Corsa AVE  WESTLAKE CA 91362,814-824-4661,"10425 W LANARK ST
LOS ANGELES, CA 91352
(34.217302, -118.358409)",19335
5425020034,10/25/2018,Single Family,1425  SILVER LAKE,LOS ANGELES,CA,90026,13,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"1425 SILVER LAKE
LOS ANGELES, CA 90026
(34.085009, -118.27103)",23444
7452015012,12/12/2018,Single Family,1223 W 1ST ST,SAN PEDRO,CA,90732,15,Suntrust,Sarah Berglund,800-336-1197,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"1223 W 1ST ST
SAN PEDRO, CA 90732
(33.743344, -118.302621)",3343
5304015011,1/5/2018,Single Family,771 E MONTECITO DR,LOS ANGELES,CA,90031,1,"Trustee Corps, PennyMac Loac Services, LLC",PennyMac Loan Services LLC,256-902-4034,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"771 E MONTECITO DR
LOS ANGELES, CA 90031
(34.090998, -118.199138)",23448
4004002021,1/2/2018,Single Family,3835 W 58TH PL,LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,"3835 W 58TH PL
LOS ANGELES, CA 90043
(33.988056, -118.341107)",23674
4412008005,10/18/2018,Single Family,742 N VIA DE LA PAZ,LOS ANGELES,CA,90272,11,THE MOZAFFARIAN FAMILY TRUST DATED 6/13/94,KELLI ESPINOZA,818-206-3160,NULL,NULL,,NULL,"742 N VIA DE LA PAZ
LOS ANGELES, CA 90272
(34.043778, -118.527948)",25066
2151008048,1/1/2018,Single Family,5843 N WINNETKA AVE,LOS ANGELES,CA,91367,3,"U.S. Bank, N.A., C/O Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,"5843 N WINNETKA AVE
LOS ANGELES, CA 91367
(34.177137, -118.571457)",19347
2115002012,5/31/2018,Single Family,7414 N WINNETKA AVE,LOS ANGELES,CA,91306,3,Shellpoint Mortgage,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"7414 N WINNETKA AVE
LOS ANGELES, CA 91306
(34.205197, -118.571009)",4282
2622017025,10/23/2018,Single Family,9809 N RINCON AVE,LOS ANGELES,CA,91331,7,U.S. Bank NA As Trustee for LSF9 Master Participation Trust,U.S. Bank NA as Trustee LSF9,214-874-4174,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,"9809 N RINCON AVE
LOS ANGELES, CA 91331
(34.248465, -118.419215)",18907
6075015028,8/1/2018,Single Family,651 W 112TH ST,LOS ANGELES,CA,90044,8,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"651 W 112TH ST
LOS ANGELES, CA 90044
(33.932863, -118.286593)",23675
2184059001,10/5/2018,Single Family,18500 W TARZANA DR,LOS ANGELES,CA,91356,3,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,"18500 W TARZANA DR
LOS ANGELES, CA 91356
(34.161166, -118.536268)",19339
5018014018,10/9/2018,Single Family,902 W 49TH ST,LOS ANGELES,CA,90037,9,Reverse Mortgage Solutions,Josefina Scott,832-616-5907,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,"902 W 49TH ST
LOS ANGELES, CA 90037
(33.998739, -118.289361)",23668
2403023003,1/9/2018,Single Family,9921 W EDMORE PL,LOS ANGELES,CA,91352,2,Nationstar Mortgage LLC,Code Compliance,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,"9921 W EDMORE PL
LOS ANGELES, CA 91352
(34.218319, -118.347035)",19335
2501022048,1/1/2018,Single Family,13240 N HERRICK AVE,LOS ANGELES,CA,91342,7,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire BCH 1109 Los Angeles CA 90010,213-383-2097,"13240 N HERRICK AVE
LOS ANGELES, CA 91342
(34.311584, -118.461271)",18912
2534008012,11/29/2018,Single Family,13217 W FILMORE ST,LOS ANGELES,CA,91331,7,Mr. Cooper,Paula Acosta,800-468-1743,Remedy Field Services,Brandon Cole,15615   Alton PKWY 450 Irvine CA 92618,800-468-1743,"13217 W FILMORE ST
LOS ANGELES, CA 91331
(34.272267, -118.42086)",18907
5103020007,11/23/2018,Multi-Family,1015 1/2 E 55TH ST,LOS ANGELES,CA,90011,9,Celink,Cory Daggett,866-654-0020,Empress Mortgage Services,Elizabeth Trujillo,11030   Arrow Route  102 Rancho Cucamoga CA 91730,909-481-1100,"1015 1/2 E 55TH ST
LOS ANGELES, CA 90011
(33.992509, -118.257684)",22727
2102020015,1/1/2018,Single Family,7743 N WYNNE AVE,LOS ANGELES,CA,91335,12,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"7743 N WYNNE AVE
LOS ANGELES, CA 91335
(34.211322, -118.530031)",18909
2633017004,1/1/2018,Single Family,11942 W NEENACH ST,LOS ANGELES,CA,91352,6,"US BANK NA, c/o Select Portfolio Servicing",NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,"11942 W NEENACH ST
LOS ANGELES, CA 91352
(34.228049, -118.392848)",19335
2107017149,1/1/2018,Single Family,20216 W LORNE ST,LOS ANGELES,CA,91306,3,"U.S. Bank N.A., c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"20216 W LORNE ST
LOS ANGELES, CA 91306
(34.217176, -118.573625)",4282
5440008014,11/20/2018,Multi-Family,2350 N TEVIOT ST,LOS ANGELES,CA,90039,13,"Deutsche Bank, c/o Select Portfolio Servicing",Select Servicing,888-349-8964,Safeguard Properties,Edward Zuckerman,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"2350 N TEVIOT ST
LOS ANGELES, CA 90039
(34.098725, -118.258032)",23670
5524018001,5/25/2018,Single Family,634 N HIGHLAND AVE,LOS ANGELES,CA,90036,4,Shellpoint Mortgage,Eric Moore,877-338-3791,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"634 N HIGHLAND AVE
LOS ANGELES, CA 90036
(34.083009, -118.338513)",22721
6018012022,1/5/2018,Single Family,7427 S DALTON AVE,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,"7427 S DALTON AVE
LOS ANGELES, CA 90047
(33.971983, -118.30351)",23678
5442030017,6/1/2018,Single Family,2811 N MARSH ST,LOS ANGELES,CA,90039,13,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"2811 N MARSH ST
LOS ANGELES, CA 90039
(34.104459, -118.248381)",23670
5031012002,1/15/2018,Single Family,4009 W DON FELIPE DR,LOS ANGELES,CA,90008,8,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"4009 W DON FELIPE DR
LOS ANGELES, CA 90008
(34.007159, -118.345207)",22725
7346017002,1/29/2018,Single Family,1564 W 221ST ST,LOS ANGELES,CA,90501,15,Bank of America-Safeguard Properties,CODE COMPLIANCE,800-852-8306,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"1564 W 221ST ST
LOS ANGELES, CA 90501
(33.826808, -118.306088)",25715
5504027030,1/2/2018,Single Family,602 S WILTON PL,LOS ANGELES,CA,90005,10,The Bank of New York Mellon C/O Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,"602 S WILTON PL
LOS ANGELES, CA 90005
(34.063142, -118.314038)",22722
5558010019,1/12/2018,Single Family,8706 W SUNSET PLAZA PL,HOLLYWOOD,CA,90069,4,"Fay Servicing, LLC",N/A N/A,800-495-7166,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,"8706 W SUNSET PLAZA PL
HOLLYWOOD, CA 90069
(34.099305, -118.379919)",24034
4002026008,1/23/2018,Single Family,4670 W 62ND PL,LOS ANGELES,CA,90043,8,Bayview Loan Servicing,Lalae McCarthy,305-646-3958,M & M MORTGAGE SERVICES,CARLOS TAMAYO,301  N CANON DR STE E BEVERLY HILLS CA 90210,786-871-0808,"4670 W 62ND PL
LOS ANGELES, CA 90043
(33.982796, -118.35785)",23674
4238009006,10/16/2018,Multi-Family,311 1/2 E MARKET ST,VENICE,CA,90291,11,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,"311 1/2 E MARKET ST
VENICE, CA 90291
(33.990104, -118.469507)",25073
2215009009,12/17/2018,Single Family,13810 W RUNNYMEDE ST,LOS ANGELES,CA,91405,2,"SETERUS, INC",SETERUS INC,877-272-2149,SO CAL INSPECTORS VPR,Suzanne Phillips,9525   Stewart and Gray RD  Downey CA 90241,760-591-9244,"13810 W RUNNYMEDE ST
LOS ANGELES, CA 91405
(34.20573, -118.433959)",19733
5048023030,1/1/2018,Single Family,2765 S HAUSER BLVD,LOS ANGELES,CA,90016,10,"US BANK NA, c/o Select Portfolio Servicing",US BANK NA Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,"2765 S HAUSER BLVD
LOS ANGELES, CA 90016
(34.028843, -118.364062)",23077
5047003006,1/5/2018,Single Family,5607 W SUNLIGHT PL,LOS ANGELES,CA,90016,10,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"5607 W SUNLIGHT PL
LOS ANGELES, CA 90016
(34.022174, -118.367324)",23077
2427008041,1/18/2018,Vacant Residential,2977 N PASSMORE DR,LOS ANGELES,CA,90068,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660,949-642-4801,"2977 N PASSMORE DR
LOS ANGELES, CA 90068
(34.125964, -118.351689)",24033
5071022033,1/16/2018,Multi-Family,4626 W ST ELMO DR,LOS ANGELES,CA,90019,10,"Trinity Financial Services, LLC",Don Madden III,855-818-6806,"Altisource Solutions, Inc",Altisource Solutions,"1000   Abernathy RD, Northpark Town, Center, Building 400   Atlanta GA 30328",866-952-6514,"4626 W ST ELMO DR
LOS ANGELES, CA 90019
(34.042424, -118.339265)",23080
2616026024,6/2/2018,Single Family,13857 W FIELDING ST,LOS ANGELES,CA,91331,7,NATIONSTAR MORTGAGE,CODE COMPLIANCE,888-480-2432,"AFAS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,"13857 W FIELDING ST
LOS ANGELES, CA 91331
(34.268982, -118.434808)",18907
2336021038,1/31/2018,Single Family,11050 W DEBBY ST,LOS ANGELES,CA,91606,2,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"11050 W DEBBY ST
LOS ANGELES, CA 91606
(34.183972, -118.372482)",8889
6033021041,1/1/2018,Single Family,8021 S VERMONT AVE,LOS ANGELES,CA,90044,8,"Wells Fargo Bank, NA, c/o Select Portfolio Servicing",Edward Zubia,213-383-2097,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"8021 S VERMONT AVE
LOS ANGELES, CA 90044
(33.966616, -118.291845)",23675
2148016010,10/22/2018,Single Family,20709 W HAYNES ST,LOS ANGELES,CA,91306,3,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,"20709 W HAYNES ST
LOS ANGELES, CA 91306
(34.189218, -118.584589)",4282
5475007023,1/4/2018,Single Family,1114 W OBAN DR,LOS ANGELES,CA,90065,1,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Giwa Olatunji,123   Morgan AL  PASADENA CA 91105,626-380-6275,"1114 W OBAN DR
LOS ANGELES, CA 90065
(34.11628, -118.21866)",24030
2628003022,11/1/2018,Single Family,13107 W OTTOMAN ST,LOS ANGELES,CA,91331,6,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,"13107 W OTTOMAN ST
LOS ANGELES, CA 91331
(34.236224, -118.418023)",18907
2122012016,11/28/2018,Single Family,17960 W HARTLAND ST,LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"17960 W HARTLAND ST
LOS ANGELES, CA 91335
(34.194776, -118.524961)",18909
7411030029,1/17/2018,Multi-Family,26368 S WESTERN AVE,LOMITA,CA,90717,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Kash Construction and Management, INC.",Kash Rob,533  S Los Angeles ST  LOS ANGELES CA 90013,213-612-4995,"26368 S WESTERN AVE
LOMITA, CA 90717
(33.782097, -118.309859)",3335
2728017022,1/1/2018,Single Family,18901 W BLACKHAWK ST,LOS ANGELES,CA,91326,12,W,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   Whilshire BLVD 1109 Los Angeles CA 90010,213-804-7437,"18901 W BLACKHAWK ST
LOS ANGELES, CA 91326
(34.258494, -118.545131)",18905
5579028015,11/28/2018,Single Family,3405 N NORTH KNOLL DR,LOS ANGELES,CA,90068,4,Mr. Cooper,Paula Acosta,800-468-1743,Assurant Field Services,Property Registration Department Property Registration Department,101  W Louis Henna Blvd 400 Austin TX 78728,800-468-1743,"3405 N NORTH KNOLL DR
LOS ANGELES, CA 90068
(34.130805, -118.342695)",24033
6068004021,3/9/2018,Single Family,2109 E SANTA ANA BLVD NORTH,LOS ANGELES,CA,90059,15,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,"2109 E SANTA ANA BLVD NORTH
LOS ANGELES, CA 90059
(33.935931, -118.234656)",24354
6040032012,2/7/2018,Single Family,327 W 91ST PL,LOS ANGELES,CA,90003,8,SELENE FINANCE LP,CUSTOMER SERVICE,877-735-3637,NULL,NULL,,NULL,"327 W 91ST PL
LOS ANGELES, CA 90003
(33.953535, -118.2793)",22352
4004004025,10/30/2018,Multi-Family,3655 W 58TH PL,LOS ANGELES,CA,90043,8,SUPERIOR LOAN SERVICING,BARRY HARARI,818-876-0037,NULL,NULL,,NULL,"3655 W 58TH PL
LOS ANGELES, CA 90043
(33.988082, -118.337108)",23674
2126024002,11/26/2018,Single Family,18633 W VANOWEN ST,LOS ANGELES,CA,91335,3,"Trustee Corps, Bayview Loan Servicing",Madeline DeFranco,305-631-3760,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,"18633 W VANOWEN ST
LOS ANGELES, CA 91335
(34.193865, -118.539766)",18909
6119024008,10/3/2018,Single Family,841 W 148TH ST,LOS ANGELES,CA,90247,15,"CALIBER HOME LOANS, INC.",CHRISTINE CAYANAN,214-874-4174,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"841 W 148TH ST
LOS ANGELES, CA 90247
(33.898269, -118.29073)",24684
4366015029,1/1/2018,Single Family,359 S GLENROY AVE,LOS ANGELES,CA,90049,5,US Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,"359 S GLENROY AVE
LOS ANGELES, CA 90049
(34.068951, -118.460986)",23680
6066017009,1/1/2018,Single Family,10332 S CROESUS AVE,LOS ANGELES,CA,90002,15,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,"10332 S CROESUS AVE
LOS ANGELES, CA 90002
(33.942212, -118.233787)",22351
5570001008,1/1/2018,Single Family,2695 N LA CUESTA DR,LOS ANGELES,CA,90046,4,"Deutsche Bank, c/o Select Portfolio Servicing",NA NA,888-349-8964,Safeguard Properties,Edward Zubia,3540   Wilshire  1109 Los Angeles CA 90010,213-383-2097,"2695 N LA CUESTA DR
LOS ANGELES, CA 90046
(34.120416, -118.354892)",23677
2151038038,1/3/2018,Single Family,20662 W CLARK ST,LOS ANGELES,CA,91367,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,"20662 W CLARK ST
LOS ANGELES, CA 91367
(34.169019, -118.58228)",19347
